,ts,md_threshold,backbone,finetune_layers,f1,acc,prec,rec,empty_tnr,empty_tpr,empty_fnr,empty_fpr
0,202307122025,0.1,xception,0,0.9857613803543964,0.9862054329371815,0.9857405822213728,0.9862054329371815,0.951764705882353,0.9966338684619368,0.0033661315380631,0.048235294117647
1,202307122025,0.3,xception,0,0.9849273216583894,0.9855687606112056,0.9852765820308076,0.9855687606112056,0.9458823529411764,0.997151734852408,0.0028482651475919,0.0541176470588235
2,202307122025,0.5,xception,0,0.9790714827655416,0.9804753820033956,0.9802945155267488,0.9804753820033956,0.9058823529411764,0.998705334023822,0.0012946659761781,0.0941176470588235
3,202307122025,0.7,xception,0,0.9570591260274524,0.9626485568760612,0.9637519447735122,0.9626485568760612,0.8011764705882353,0.9989642672190576,0.0010357327809425,0.1988235294117647
4,202307122025,0.9,xception,0,0.8973051621507192,0.916383701188455,0.9239122716596244,0.916383701188455,0.5364705882352941,1.0,0.0,0.4635294117647058
5,202307122025,0.1,densenet121,0,0.9509621835291192,0.95776740237691,0.960806108686751,0.95776740237691,0.9552941176470588,0.990937338166753,0.009062661833247,0.0447058823529411
6,202307122025,0.3,densenet121,0,0.946758404622954,0.95606960950764,0.960229109564973,0.95606960950764,0.9494117647058824,0.9924909373381668,0.0075090626618332,0.0505882352941176
7,202307122025,0.5,densenet121,0,0.9507456272744228,0.95946519524618,0.9611878112830126,0.95946519524618,0.908235294117647,0.99585706887623,0.00414293112377,0.0917647058823529
8,202307122025,0.7,densenet121,0,0.9369156111103898,0.9501273344651952,0.9498693011457192,0.9501273344651952,0.8023529411764706,0.9989642672190576,0.0010357327809425,0.1976470588235294
9,202307122025,0.9,densenet121,0,0.895044512531715,0.9151103565365024,0.9220798262524468,0.9151103565365024,0.5364705882352941,1.0,0.0,0.4635294117647058
10,202307122025,0.1,inception_resnet_v2,0,0.9556354428111308,0.96116298811545,0.9645600550944536,0.96116298811545,0.9541176470588236,0.9914552045572242,0.0085447954427757,0.0458823529411764
11,202307122025,0.3,inception_resnet_v2,0,0.962360198706016,0.9666808149405772,0.9691085572418384,0.9666808149405772,0.9482352941176472,0.9940445365095806,0.0059554634904194,0.0517647058823529
12,202307122025,0.5,inception_resnet_v2,0,0.9654738279360212,0.969227504244482,0.9690476428964476,0.969227504244482,0.908235294117647,0.9963749352667012,0.0036250647332988,0.0917647058823529
26,202307122025,0.7,inception_resnet_v2,0,0.94579731089174,0.955432937181664,0.9566157514167184,0.955432937181664,0.8023529411764706,0.9989642672190576,0.0010357327809425,0.1976470588235294
27,202307122025,0.1,xception,0,0.9857613803543963,0.9862054329371817,0.9857405822213728,0.9862054329371817,0.951764705882353,0.9966338684619368,0.0033661315380631796,0.04823529411764706
28,202307122025,0.3,xception,0,0.9849273216583894,0.9855687606112055,0.9852765820308075,0.9855687606112055,0.9458823529411765,0.997151734852408,0.0028482651475919213,0.05411764705882353
29,202307122025,0.5,xception,0,0.9790714827655416,0.9804753820033956,0.9802945155267487,0.9804753820033956,0.9058823529411765,0.9987053340238219,0.001294665976178146,0.09411764705882353
30,202307122025,0.7,xception,0,0.9570591260274524,0.9626485568760611,0.9637519447735122,0.9626485568760611,0.8011764705882353,0.9989642672190575,0.0010357327809425167,0.1988235294117647
31,202307122025,0.9,xception,0,0.8973051621507192,0.916383701188455,0.9239122716596245,0.916383701188455,0.5364705882352941,1.0,0.0,0.46352941176470586
32,202307122025,0.1,densenet121,0,0.9509621835291191,0.95776740237691,0.960806108686751,0.95776740237691,0.9552941176470588,0.990937338166753,0.009062661833247023,0.04470588235294118
33,202307122025,0.3,densenet121,0,0.9467584046229539,0.9560696095076401,0.960229109564973,0.9560696095076401,0.9494117647058824,0.9924909373381667,0.0075090626618332474,0.05058823529411765
34,202307122025,0.5,densenet121,0,0.9507456272744227,0.95946519524618,0.9611878112830126,0.95946519524618,0.908235294117647,0.9958570688762299,0.004142931123770067,0.09176470588235294
35,202307122025,0.7,densenet121,0,0.9369156111103898,0.9501273344651953,0.9498693011457193,0.9501273344651953,0.8023529411764706,0.9989642672190575,0.0010357327809425167,0.1976470588235294
36,202307122025,0.9,densenet121,0,0.895044512531715,0.9151103565365025,0.9220798262524469,0.9151103565365025,0.5364705882352941,1.0,0.0,0.46352941176470586
37,202307122025,0.1,inception_resnet_v2,0,0.9556354428111308,0.9611629881154499,0.9645600550944536,0.9611629881154499,0.9541176470588235,0.9914552045572242,0.008544795442775763,0.04588235294117647
38,202307122025,0.3,inception_resnet_v2,0,0.9623601987060161,0.9666808149405772,0.9691085572418385,0.9666808149405772,0.9482352941176471,0.9940445365095806,0.005955463490419472,0.05176470588235294
39,202307122025,0.5,inception_resnet_v2,0,0.9654738279360211,0.9692275042444821,0.9690476428964477,0.9692275042444821,0.908235294117647,0.9963749352667012,0.0036250647332988087,0.09176470588235294
40,202307122025,0.7,inception_resnet_v2,0,0.9457973108917399,0.9554329371816639,0.9566157514167184,0.9554329371816639,0.8023529411764706,0.9989642672190575,0.0010357327809425167,0.1976470588235294
41,202307122025,0.9,inception_resnet_v2,0,0.8973051621507192,0.916383701188455,0.9239122716596245,0.916383701188455,0.5364705882352941,1.0,0.0,0.46352941176470586
