,ts,md_threshold,backbone,finetune_layers,f1,acc,prec,rec,empty_tnr,empty_tpr,empty_fnr,empty_fpr
0,202307122305,0.1,xception,0,0.9850796041116968,0.9855687606112056,0.9851091343181834,0.9855687606112056,0.9482352941176472,0.9963749352667012,0.0036250647332988,0.0517647058823529
1,202307122305,0.3,xception,0,0.9849504444997116,0.9855687606112056,0.9851494465276552,0.9855687606112056,0.9447058823529412,0.997151734852408,0.0028482651475919,0.0552941176470588
2,202307122305,0.5,xception,0,0.9785108277051824,0.9798387096774194,0.979562464788854,0.9798387096774194,0.9047058823529412,0.9979285344381148,0.002071465561885,0.0952941176470588
3,202307122305,0.7,xception,0,0.9562791160498664,0.9620118845500848,0.9631397156343254,0.9620118845500848,0.8011764705882353,0.9989642672190576,0.0010357327809425,0.1988235294117647
4,202307122305,0.9,xception,0,0.8965833028497465,0.9159592529711376,0.9232957877059336,0.9159592529711376,0.5364705882352941,1.0,0.0,0.4635294117647058
5,202307122305,0.1,densenet121,0,0.9560573438259908,0.9609507640067912,0.9637821355991434,0.9609507640067912,0.9552941176470588,0.990937338166753,0.009062661833247,0.0447058823529411
6,202307122305,0.3,densenet121,0,0.9516917800275648,0.9588285229202036,0.9627131109930817,0.9588285229202036,0.9494117647058824,0.9924909373381668,0.0075090626618332,0.0505882352941176
7,202307122305,0.5,densenet121,0,0.9476535080181984,0.9571307300509336,0.95769257299596,0.9571307300509336,0.908235294117647,0.99585706887623,0.00414293112377,0.0917647058823529
8,202307122305,0.7,densenet121,0,0.943035617445256,0.9533106960950763,0.9527004799455314,0.9533106960950763,0.8023529411764706,0.9989642672190576,0.0010357327809425,0.1976470588235294
9,202307122305,0.9,densenet121,0,0.8946773482576593,0.9146859083191852,0.920338198747328,0.9146859083191852,0.5364705882352941,1.0,0.0,0.4635294117647058
10,202307122305,0.1,inception_resnet_v2,0,0.9566418889673626,0.9620118845500848,0.9657329870131708,0.9620118845500848,0.9552941176470588,0.9914552045572242,0.0085447954427757,0.0447058823529411
11,202307122305,0.3,inception_resnet_v2,0,0.9612176078214322,0.9658319185059424,0.9683117526475268,0.9658319185059424,0.9494117647058824,0.993008803728638,0.0069911962713619,0.0505882352941176
12,202307122305,0.5,inception_resnet_v2,0,0.9634796802968304,0.967741935483871,0.9678125478818094,0.967741935483871,0.9070588235294118,0.9963749352667012,0.0036250647332988,0.0929411764705882
13,202307122305,0.7,inception_resnet_v2,0,0.9447882723171752,0.9547962648556876,0.9551398802689274,0.9547962648556876,0.8023529411764706,0.9989642672190576,0.0010357327809425,0.1976470588235294
14,202307122305,0.9,inception_resnet_v2,0,0.8965833028497465,0.9159592529711376,0.9232957877059336,0.9159592529711376,0.5364705882352941,1.0,0.0,0.4635294117647058
15,202307191852,0.1,xception,0,0.9742482181436104,0.9748062015503876,0.974625054995317,0.9748062015503876,0.9380053908355797,0.9934711643090316,0.0065288356909684,0.0619946091644204
16,202307191852,0.3,xception,0,0.9713341080129438,0.972093023255814,0.971802843307437,0.972093023255814,0.9339622641509434,0.9923830250272034,0.0076169749727965,0.0660377358490566
17,202307191852,0.5,xception,0,0.9647269665976838,0.9662790697674418,0.9664259708898691,0.9662790697674418,0.9002695417789758,0.9961915125136016,0.0038084874863982,0.0997304582210242
18,202307191852,0.7,xception,0,0.917647914468225,0.927906976744186,0.931094528414718,0.927906976744186,0.7654986522911051,0.997823721436344,0.0021762785636561,0.2345013477088948
19,202307191852,0.9,xception,0,0.812432465815541,0.8488372093023255,0.8730124148750401,0.8488372093023255,0.4811320754716981,1.0,0.0,0.5188679245283019
20,202307191852,0.1,densenet121,0,0.9068957933257464,0.9205426356589148,0.9306006481191476,0.9205426356589148,0.9420485175202156,0.9836779107725788,0.0163220892274211,0.0579514824797843
21,202307191852,0.3,densenet121,0,0.9244349671999096,0.9329457364341084,0.9372476599367564,0.9329457364341084,0.9407008086253368,0.9869423286180632,0.0130576713819368,0.059299191374663
22,202307191852,0.5,densenet121,0,0.919851645070116,0.9313953488372092,0.9351111729374928,0.9313953488372092,0.9016172506738545,0.9934711643090316,0.0065288356909684,0.0983827493261455
23,202307191852,0.7,densenet121,0,0.8940647152936207,0.9127906976744186,0.915471889984872,0.9127906976744186,0.7668463611859838,0.9972796517954298,0.0027203482045701,0.2331536388140161
24,202307192203,0.9,densenet121,0,0.8136126626470782,0.8496124031007752,0.8741501462667045,0.8496124031007752,0.4824797843665768,1.0,0.0,0.5175202156334232
25,202307192217,0.1,inception_resnet_v2,0,0.9719084380750938,0.9724806201550388,0.9721162369386066,0.9724806201550388,0.9366576819407008,0.9923830250272034,0.007616974972796518,0.06334231805929919
