,ts,md_threshold,backbone,finetune_layers,f1,acc,prec,rec,empty_tnr,empty_tpr,empty_fnr,empty_fpr
23,202303130843,0.7,densenet121,107,0.713738859445949,0.856126482213439,0.825592633768117,0.661136474123339,0.903914590747331,0.94410569105691,0.055894308943089,0.096085409252669
24,202303130843,0.9,densenet121,107,0.696412173669409,0.846640316205534,0.816451772900237,0.640044549583979,0.932384341637011,0.926829268292683,0.073170731707317,0.067615658362989
25,202303131227,0.1,inception_resnet_v2,195,0.722887774284815,0.850592885375494,0.77655362144164,0.687142799231638,0.779359430604982,0.975609756097561,0.024390243902439,0.220640569395018
26,202303131227,0.3,inception_resnet_v2,195,0.726931430865245,0.858498023715415,0.827773161687172,0.678893233241185,0.861209964412811,0.957317073170731,0.042682926829268,0.138790035587189
27,202303131227,0.5,inception_resnet_v2,195,0.709042411675702,0.856916996047431,0.816074697756728,0.663655466854353,0.914590747330961,0.946138211382114,0.053861788617886,0.085409252669039
28,202303131227,0.7,inception_resnet_v2,195,0.730323718311926,0.860869565217391,0.826686078468135,0.683360791796169,0.893238434163701,0.943089430894309,0.056910569105691,0.106761565836299
29,202303131227,0.9,inception_resnet_v2,195,0.73553992087801,0.868774703557312,0.842504313562033,0.688249215667496,0.9644128113879,0.926829268292683,0.073170731707317,0.0355871886121
31,202303151732,0.1,xception,0,0.906831236271119,0.910846475700032,0.906147123347274,0.910846475700032,0.892592592592593,0.966946225949679,0.033053774050321,0.107407407407407
32,202303151732,0.3,xception,0,0.905426401933387,0.909880914065014,0.90600732042465,0.909880914065014,0.875,0.975826344351258,0.024173655648742,0.125
33,202303151732,0.5,xception,0,0.908987704908499,0.915352429996782,0.909062127176163,0.915352429996782,0.868518518518518,0.983719782930439,0.016280217069561,0.131481481481481
34,202303151732,0.7,xception,0,0.908381981533054,0.91599613775346,0.908545469674164,0.91599613775346,0.863888888888889,0.98766650222003,0.01233349777997,0.136111111111111
35,202303151732,0.9,xception,0,0.902720651860947,0.910846475700032,0.902143988566235,0.910846475700032,0.85,0.991119881598421,0.008880118401579,0.15
36,202303151732,0.1,densenet121,0,0.890415940091804,0.89507563566141,0.888981738084085,0.89507563566141,0.887962962962963,0.954612728169709,0.045387271830291,0.112037037037037
37,202303151732,0.3,densenet121,0,0.901565322411842,0.909237206308336,0.900635325046052,0.909237206308336,0.875,0.977306364084854,0.022693635915146,0.125
38,202303151732,0.5,densenet121,0,0.903193916029674,0.909559060186675,0.902261545521016,0.909559060186675,0.865740740740741,0.978786383818451,0.021213616181549,0.134259259259259
39,202303151732,0.7,densenet121,0,0.904652662815372,0.91181203733505,0.90371551601068,0.91181203733505,0.864814814814815,0.985199802664036,0.014800197335964,0.135185185185185
40,202303151732,0.9,densenet121,0,0.901646496033353,0.909880914065014,0.90097835293368,0.909880914065014,0.849074074074074,0.988653182042427,0.011346817957573,0.150925925925926
41,202303151732,0.1,inception_resnet_v2,0,0.889308485090175,0.893466366269713,0.889131559767903,0.893466366269713,0.887037037037037,0.951652688702516,0.048347311297484,0.112962962962963
53,202303151732,0.3,inception_resnet_v2,0,0.904945271452163,0.910202767943354,0.904527769356846,0.910202767943354,0.875,0.977306364084854,0.022693635915146,0.125
54,202303151732,0.1,xception,0,0.906831236271119,0.910846475700032,0.906147123347274,0.910846475700032,0.892592592592593,0.966946225949679,0.033053774050321,0.107407407407407
55,202303151732,0.3,xception,0,0.905426401933387,0.909880914065014,0.90600732042465,0.909880914065014,0.875,0.975826344351258,0.024173655648742,0.125
56,202303151732,0.5,xception,0,0.908987704908499,0.915352429996782,0.909062127176163,0.915352429996782,0.868518518518518,0.983719782930439,0.016280217069561,0.131481481481481
57,202303151732,0.7,xception,0,0.908381981533054,0.91599613775346,0.908545469674164,0.91599613775346,0.863888888888889,0.98766650222003,0.01233349777997,0.136111111111111
58,202303151732,0.9,xception,0,0.902720651860947,0.910846475700032,0.902143988566235,0.910846475700032,0.85,0.991119881598421,0.008880118401579,0.15
59,202303151732,0.1,densenet121,0,0.890415940091804,0.89507563566141,0.888981738084085,0.89507563566141,0.887962962962963,0.954612728169709,0.045387271830291,0.112037037037037
60,202303151732,0.3,densenet121,0,0.901565322411842,0.909237206308336,0.900635325046052,0.909237206308336,0.875,0.977306364084854,0.022693635915146,0.125
61,202303151732,0.5,densenet121,0,0.903193916029674,0.909559060186675,0.902261545521016,0.909559060186675,0.865740740740741,0.978786383818451,0.021213616181549,0.134259259259259
62,202303151732,0.7,densenet121,0,0.904652662815372,0.91181203733505,0.90371551601068,0.91181203733505,0.864814814814815,0.985199802664036,0.014800197335965,0.135185185185185
63,202303151732,0.9,densenet121,0,0.901646496033353,0.909880914065014,0.90097835293368,0.909880914065014,0.849074074074074,0.988653182042427,0.011346817957573,0.150925925925926
64,202303151732,0.1,inception_resnet_v2,0,0.889308485090175,0.893466366269713,0.889131559767903,0.893466366269713,0.887037037037037,0.951652688702516,0.048347311297484,0.112962962962963
65,202303151732,0.3,inception_resnet_v2,0,0.904945271452163,0.910202767943354,0.904527769356846,0.910202767943354,0.875,0.977306364084854,0.022693635915146,0.125
66,202303151732,0.5,inception_resnet_v2,0,0.90760210530885,0.915352429996782,0.907456037476659,0.915352429996782,0.862962962962963,0.987173162308831,0.012826837691169,0.137037037037037
