,ts,md_threshold,backbone,finetune_layers,f1,acc,prec,rec,empty_tnr,empty_tpr,empty_fnr,empty_fpr
0,202302201446,0.1,densenet121,0,0.8134521149756206,0.8765432098765432,0.8335161462184244,0.7975842472117003,0.8054474708171206,0.9884504331087584,0.0115495668912415,0.1945525291828793
1,202302201446,0.25,densenet121,0,0.6853877148356645,0.8171296296296297,0.7373138565631283,0.6510793137452193,0.8132295719844358,0.9643888354186718,0.0356111645813282,0.1867704280155642
2,202302201446,0.5,densenet121,0,0.8462841160280191,0.8981481481481481,0.8730379577709637,0.823872133857581,0.8910505836575876,0.9653512993262752,0.0346487006737247,0.1089494163424124
3,202302201446,0.9,densenet121,0,0.7717346800495237,0.8896604938271605,0.7823598817711348,0.7896306041322022,0.9299610894941636,0.9489894128970164,0.0510105871029836,0.0700389105058365
4,202302201446,0.1,densenet121,21,0.8035076265636651,0.8518518518518519,0.833579171818476,0.7803578558058399,0.7159533073929961,0.989412897016362,0.0105871029836381,0.2840466926070039
5,202302201446,0.25,densenet121,21,0.8206588808952955,0.8773148148148148,0.8532612529185272,0.7948730745261874,0.8365758754863813,0.9720885466794996,0.0279114533205004,0.1634241245136186
6,202302201446,0.5,densenet121,21,0.7949164635247066,0.8703703703703703,0.8304944109276265,0.7659857797074647,0.8560311284046692,0.9663137632338789,0.0336862367661212,0.1439688715953307
7,202302201446,0.9,densenet121,21,0.7598052205567478,0.8811728395061729,0.7754880558722876,0.775090056726417,0.9299610894941636,0.9480269489894128,0.0519730510105871,0.0700389105058365
8,202302201446,0.1,densenet121,107,0.7819644869772242,0.8634259259259259,0.7896180282262727,0.8002139168507872,0.7198443579766537,0.981713185755534,0.0182868142444658,0.2801556420233463
9,202302201446,0.25,densenet121,107,0.7929035705577478,0.8672839506172839,0.825612319753553,0.7686723544185454,0.8326848249027238,0.97497593840231,0.02502406159769,0.1673151750972762
10,202302201446,0.5,densenet121,107,0.7981257340453598,0.8942901234567902,0.8097657446507782,0.814177475413632,0.8988326848249028,0.9663137632338789,0.0336862367661212,0.1011673151750972
11,202302201446,0.9,densenet121,107,0.7260870253110561,0.8804012345679012,0.7409325878419085,0.7650292272810026,0.9377431906614786,0.9480269489894128,0.0519730510105871,0.0622568093385214
12,202302201446,0.1,densenet121,214,0.7672626038156583,0.8657407407407407,0.7646271767841781,0.7956108030601569,0.7354085603112841,0.9884504331087584,0.0115495668912415,0.2645914396887159
13,202302201446,0.25,densenet121,214,0.7943123066990665,0.8796296296296297,0.8200810472874596,0.8014218056318522,0.8404669260700389,0.971126082771896,0.0288739172281039,0.159533073929961
14,202302211608,0.1,inception_resnet_v2,390,0.8301508380306979,0.9066358024691358,0.8324665697869842,0.852248641468069,0.8365758754863813,0.989412897016362,0.0105871029836381,0.1634241245136186
15,202302211608,0.25,inception_resnet_v2,390,0.8171241282429673,0.9066358024691358,0.8209428493722378,0.8402467949829842,0.8754863813229572,0.9740134744947064,0.0259865255052935,0.1245136186770428
18,202302211608,0.5,inception_resnet_v2,390,0.8073532995606468,0.9012345679012346,0.7977294992653704,0.8401474172120176,0.9027237354085604,0.9643888354186718,0.0356111645813282,0.0972762645914396
19,202302211608,0.1,inception_resnet_v2,390,0.8301508380306979,0.9066358024691358,0.8324665697869842,0.852248641468069,0.8365758754863813,0.9894128970163619,0.010587102983638113,0.16342412451361868
20,202302211608,0.25,inception_resnet_v2,390,0.8171241282429673,0.9066358024691358,0.8209428493722378,0.8402467949829842,0.8754863813229572,0.9740134744947064,0.02598652550529355,0.1245136186770428
21,202302211608,0.5,inception_resnet_v2,390,0.8073532995606468,0.9012345679012346,0.7977294992653704,0.8401474172120176,0.9027237354085603,0.9643888354186718,0.0356111645813282,0.09727626459143969
22,202302211608,0.9,inception_resnet_v2,390,0.7970073011058203,0.8973765432098766,0.8191092049218558,0.8088328208802332,0.9221789883268483,0.9470644850818094,0.05293551491819057,0.07782101167315175
